;loss_train;loss_val;metric_train;metric_val
40;0.28161526380313767;0.3488273249769753;0.6741965097760031;0.6270948312753304
41;0.27730150796059105;0.3302407166497274;0.6785676949347059;0.642970915502784
42;0.27641253730075227;0.288989739661867;0.6806464353705652;0.6781284660947594
43;0.2818616817394892;0.3015966681255536;0.674356864062914;0.6668167736550624
44;0.27461961329811146;0.2936499635265632;0.6804349232309809;0.66985899891535
45;0.27036098912358286;0.2723852721127597;0.6837968430206982;0.6914125249551778
46;0.2765900844294164;0.2891106725755063;0.6778445247237364;0.6724232012744654
47;0.27030602983302543;0.2802602761340412;0.6844194107352652;0.685100876620378
48;0.27011969170222677;0.2809509225189686;0.682779750551304;0.6828064829619094
49;0.26693002972751856;0.2786984391171824;0.6878469755019372;0.6840196844105694
50;0.3153809822267956;0.36638570068912074;0.644638189387236;0.6331191398203373
51;0.2940229540483819;0.33025075986304064;0.6650653670438462;0.6748985669321634
52;0.29235213895638784;0.3402055268260566;0.6691378944061903;0.6730977329848842
53;0.29013504959228964;0.3780537777664987;0.6714690803912364;0.665286032398316
54;0.2926737522085508;0.4169886765832251;0.6661843680893071;0.6146469335495071
55;0.29496362356262074;0.4008659158240665;0.6652347836947431;0.6296323336322199
56;0.2928616390873989;0.33894403820688074;0.6655226027431329;0.6547010283710816
57;0.2889304369067152;0.32296284372833645;0.6725654817212166;0.6451299220154231
58;0.27950026438468034;0.35098302855410357;0.6777027804528997;0.6722641915760257
59;0.2842920038228234;0.35050612315535545;0.67185411718674;0.6413816608149897
60;0.2837990556533138;0.3319663376632062;0.674487401669224;0.6447102422825992
61;0.2783471774102913;0.3368416354060173;0.6783273104707607;0.6423831989311359
62;0.28631410706374383;0.31156672384928574;0.6670669366964527;0.6718081298961558
63;0.27580384934941926;0.29785574515434826;0.6794053483521566;0.6690973375437104
64;0.280133696893851;0.3064613469283689;0.6743109409024732;0.6589754787062041
65;0.27212979247172675;0.30029842138967733;0.681167071323014;0.6716601204296405
66;0.2678526460710499;0.2672231992367994;0.6864176555627233;0.7029897319152951
67;0.26807707862721547;0.2680737837641077;0.6856417177607201;0.7001655549445952
68;0.26319393494890797;0.27458576714112;0.6891208801916542;0.6900232894510158
69;0.26323600260333885;0.2661104306409305;0.6920136655292785;0.6979812717657875
70;0.2592270811812745;0.26170377822762186;0.6953167851445161;0.6990253781497647
71;0.2681281183121933;0.26935091987252235;0.6849186876116113;0.690903696527874
72;0.26198404785245655;0.26162348374385724;0.6944125682762307;0.6983092180664905
73;0.2616916752109925;0.26406382312151516;0.6902030845803286;0.6953073138773272
74;0.256594233856433;0.2589540770277381;0.6970371394799764;0.6991033032959835
75;0.2899771594338947;0.4126648933372714;0.6711046568292659;0.6270733449015428
76;0.28219915533231366;0.39299011196602474;0.6778638042406075;0.6455642601305788
77;0.2853811421535081;0.4046967513859272;0.6755556327627144;0.6003816052424636
78;0.2764030810859468;0.41891958412121644;0.6823423584366941;0.6083812392740087
79;0.285093944436974;0.35717813518236985;0.6726322082802654;0.6475772113454613
80;0.27956889350381164;0.3368925360793417;0.6799492518495147;0.6725670344365592
81;0.28198118832790187;0.3628712233833291;0.6773001565145225;0.6713562694970857
82;0.2830248997029331;0.338457514108582;0.679452246443058;0.6585170287977565
83;0.277763776977857;0.3259689894250848;0.6789553581555892;0.6792447691867974
84;0.27705128528177736;0.3466374161229892;0.6808873374170313;0.6619322373193096
85;0.28060336760762666;0.29980465583503246;0.678305652564288;0.6797897917726501
86;0.2721761092543602;0.3088984723118218;0.6834418128115228;0.6672620935026895
87;0.264333242447012;0.3059750163758343;0.6878579267326536;0.666534051891755
88;0.2714756870228383;0.296674262562936;0.6845426136239742;0.6756781515115026
89;0.2614722155655424;0.2968942257152362;0.6938757890318002;0.6700613242574036
90;0.2673492297323214;0.27481227893043647;0.6891658844374534;0.7015421703796495
91;0.25853566916452514;0.2904946378178217;0.6953703885199503;0.6747022966896608
92;0.2621790520225962;0.280733239244331;0.691063354166949;0.6808599010162818
93;0.2579756075516343;0.26237671161917125;0.6952054002658568;0.6987094205211509
94;0.2544247260317206;0.2531435364349322;0.7016200856991216;0.7121455464935438
95;0.25348222996625636;0.2675188055092638;0.7022207278590132;0.6908093141391873
96;0.24289294545435244;0.25108877958899195;0.7105208583641798;0.7078451178967953
97;0.25317309376680186;0.24882083775644953;0.6998508399714612;0.7094252165724438
98;0.24788841389947466;0.2625556011599573;0.7078059818828478;0.693800609971566
99;0.2391944587437643;0.24679366245188497;0.716072437908426;0.7136835499497299
