;loss_train;loss_val;metric_train;metric_val
35;0.28731081951409576;0.3301244161345742;0.6706684202589612;0.655112261460586
36;0.28690318007849985;0.33007450300184166;0.6694848689858595;0.6733154541897503
37;0.2858823592464129;0.30769728259606793;0.6702997390413656;0.6688203630460934
38;0.27387547687523894;0.28144336373291234;0.6835718194152125;0.6978626767681404
39;0.2734252992189593;0.301649721339345;0.6839165771742248;0.6492664108306847
40;0.27945132309363946;0.27445159547708253;0.6755759445057872;0.6859467365694317
41;0.27184416256431077;0.26871434099633584;0.6824240017992754;0.6914135475050319
42;0.26983942387418614;0.27151351557536557;0.6850784079158783;0.6844391076910225
43;0.2686511389704214;0.2620241447267207;0.6884180320103446;0.6955766543238
44;0.26593379007859363;0.2624170974912969;0.687957481147411;0.6972525648095391
45;0.2622757217122449;0.25127875051376497;0.6918903975488825;0.7128924290564927
46;0.26674474109378127;0.25927476838908414;0.6877639237804235;0.6972447361966426
47;0.26117542081822953;0.251547769728032;0.6931926705185713;0.7125862339003519
48;0.2603323826773299;0.25173583355816925;0.692856489892842;0.7110372395678
49;0.25643139318045644;0.253155478360978;0.6971890222216542;0.7080111540853977
50;0.29989219268576967;0.3339852477339181;0.6586970699168483;0.6838410714302551
51;0.2927759854329957;0.31965027055279777;0.6674317978684687;0.6850281231613322
52;0.2907481339035763;0.2768043606457385;0.670485803606506;0.6938055403191935
53;0.2885177566980322;0.2846373758194121;0.6749481926400525;0.6991050259464167
54;0.29184918854799535;0.33960360898212955;0.6688556253560819;0.6673641983758319
55;0.2903135171574023;0.3173979266800664;0.6680867788816816;0.660745535934852
56;0.2807839818712738;0.2685630538246848;0.6781651949613459;0.7103766820986163
57;0.2847350474240051;0.28367999636314134;0.6733220400586207;0.6699958549473773
58;0.2749344877277811;0.30221406472000206;0.6821857682739695;0.6660347787494009
59;0.2782377991411421;0.2912278459830718;0.6756786815155971;0.6855947179719806
60;0.2780419689913591;0.24965594810518352;0.6791742523291355;0.7084202309223738
61;0.2686054024845362;0.2913577736101367;0.6901567950676609;0.6699132333424959
62;0.275766621881889;0.2712934642014178;0.6816701936173356;0.6970495070246133
63;0.26565646208408805;0.26389779573814437;0.6941406075001901;0.6923191700638696
64;0.27032449402742914;0.2838774213398045;0.6852188931545242;0.6775602730499073
65;0.2627313443976972;0.2557859414003112;0.6941878061043099;0.6965490195222876
66;0.25953436355210013;0.2490028641609983;0.6977880168168971;0.7150643445307981
67;0.2528050114918086;0.2514824340627952;0.7034868445713073;0.7086974869228222
68;0.252895240775413;0.24392347621985458;0.7021723391138949;0.7171876890986989
69;0.24906736473656363;0.24281056216833266;0.7090927785443556;0.7200495573819022
70;0.25287232355525097;0.24538866836916318;0.7022536062422053;0.7175792709246955
71;0.2525013271098336;0.24923163872550835;0.701198501809914;0.7104133405849676
72;0.2520101159397099;0.24734683385626835;0.7042218606110611;0.7133298013782636
73;0.252899375019802;0.2510541489517147;0.7026226833714948;0.7081224058162082
74;0.24564853169851833;0.24674185721034353;0.7090913264436596;0.7147011648948219
75;0.27816673844224876;0.28758929432793096;0.6831958062765706;0.6853366680443287
76;0.27599684529834323;0.2959064587273381;0.6851101263114995;0.7044412392106923
77;0.2826632695272565;0.3167638514529575;0.679229511315417;0.6347547344736416
78;0.2746772483819061;0.28582993386821315;0.6833307209295324;0.6865554666146636
79;0.27011257269316247;0.2752909521487626;0.6878510405387108;0.7077444023029371
80;0.27815338890585634;0.27510167692195286;0.6827890242799185;0.6923320743847977
81;0.27188882171693773;0.266288497061892;0.6890609015878807;0.698242697018114
82;0.2790492102296816;0.2610249419442632;0.6821180167582093;0.7216944887556813
83;0.26896420603411064;0.2594851353629069;0.6884931589735465;0.7029286563735117
84;0.2741750041022897;0.26976967518302525;0.6815937940600432;0.6883395663039251
85;0.2726245462480519;0.25864448703148146;0.6860392061864129;0.7104420812631195
86;0.26981868998457986;0.24741919440301982;0.690524240108223;0.7120353224771944
87;0.2568935686515437;0.2582390071316199;0.69998921602447;0.7083578893745487
88;0.26101109464135436;0.2579952927136963;0.6977645812892459;0.7077204098247669
89;0.24822042729291652;0.25355458073318005;0.7103989496051023;0.7155932569029656
90;0.25581238594734007;0.24637465661560948;0.7043021239663682;0.7187497549351644
91;0.2467032725405362;0.24213398772884498;0.7127549447597832;0.7171278969300064
92;0.24827153090801504;0.267402820289135;0.7078065498266369;0.6858288142830133
93;0.24211482368409634;0.25022495605728845;0.7179277675381551;0.7098471963016147
94;0.24449998941272497;0.24320614701983603;0.713536327064503;0.7229479299917743
95;0.24310343480772442;0.24230998271906917;0.7190008851427895;0.7188069700178775
96;0.2277892345148656;0.2430488537489013;0.732814890319585;0.7193852783265439
97;0.24446447882801295;0.24135695008391683;0.7138712899306685;0.7202733883803542
98;0.2390223355549905;0.2455035341395573;0.7215286618751836;0.7123032996261661
99;0.23253678178621662;0.24164743078025905;0.7269138631514377;0.7225756328552961
